"asset_id","source_id","source_path","source_size","source_mtime_ns","source_fps","source_time_seconds","source_end_seconds","source_frame","width","kind","precision","candidate_ids","bit_ids","tags","path","sha256","status","notes"
"backrooms_20260630_t0000034300_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","34.300","34.300","2058","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000034300_f000002058_w1024.jpg","1e7cf8b7b9b50381027ccc363d787445794188398e5a883bdd7ba7cb5f1c1252","current",""
"backrooms_20260630_t0000315000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","315.000","315.000","18900","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000315000_f000018900_w1024.jpg","46238b85536810a4f8ba282aab1b945790c51f94b36cf9485b6c14a8ce12760c","current",""
"backrooms_20260630_t0000330000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","330.000","330.000","19800","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000330000_f000019800_w1024.jpg","71eb4d44eeaae11923d3a174b85f4e089e022875a70d02d709948cb6463d09ad","current",""
"backrooms_20260630_t0000342000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","342.000","342.000","20520","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000342000_f000020520_w1024.jpg","97fed9640d61ef764318147495736f6bea6037d924f4c372b8349f963807dcd0","current",""
"backrooms_20260630_t0000409000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","409.000","409.000","24540","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000409000_f000024540_w1024.jpg","d9908357271022610ced8f710eda86050d31d63ecd37c7d69d40ec50d6e92d54","current",""
"backrooms_20260630_t0000433000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","433.000","433.000","25980","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000433000_f000025980_w1024.jpg","9bd5050a6a65fa904cf6a1d5b1207a3eaa0e1b47913cfa3ff486f9175dc71657","current",""
"backrooms_20260630_t0000446000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","446.000","446.000","26760","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000446000_f000026760_w1024.jpg","20210bb7b1c40915fbdc6a4aed4b88db3d33bd80e23203f8562355ab964f3800","current",""
"backrooms_20260630_t0000901000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","901.000","901.000","54060","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000901000_f000054060_w1024.jpg","61f57ac8ffedfd136215535bc36213109807a2d443873445c27fe5dbbb2f8d9d","current",""
"backrooms_20260630_t0000910000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","910.000","910.000","54600","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000910000_f000054600_w1024.jpg","42f3d13813e621c2d1249fec5cef7d5e3354f71d5df683c5f364d0598f8527fb","current",""
"backrooms_20260630_t0001043000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1043.000","1043.000","62580","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001043000_f000062580_w1024.jpg","8594b27686eaa1608800a323ca5bd489d9941b1f9aad921061f7029fad466a36","current",""
"backrooms_20260630_t0001094000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1094.000","1094.000","65640","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001094000_f000065640_w1024.jpg","d08d4bd7e86c069efbc4f848f56bb8693b90a57707cd01a2b44239ff4dee64c1","current",""
"backrooms_20260630_t0002666000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2666.000","2666.000","159960","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002666000_f000159960_w1024.jpg","eb2a907c82443e138522266ff0a17ae41066b5527f15bd1268cc53a14a1d2ec1","current",""
"backrooms_20260630_t0002682000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2682.000","2682.000","160920","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002682000_f000160920_w1024.jpg","69d3ea0fbdbb4e547a63810f4bbd2a547623b09e85d961c1a09a3a656f5d3203","current",""
"backrooms_20260630_t0002705000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2705.000","2705.000","162300","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002705000_f000162300_w1024.jpg","924c218266c63863e3a1c1dde1c419f8566f71fd611610ac4c2567c592902d4f","current",""
"backrooms_20260630_t0003423000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3423.000","3423.000","205380","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003423000_f000205380_w1024.jpg","c99d8009be161cd0fbcf1e1cef096734cca282fe00264573b3287f0bb9073922","current",""
"backrooms_20260630_t0003503000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3503.000","3503.000","210180","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003503000_f000210180_w1024.jpg","656cc8b0fb7af02da196e12d8623df7e781ca4e0af44467b162583920e605463","current",""
"backrooms_20260630_t0003516000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3516.000","3516.000","210960","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003516000_f000210960_w1024.jpg","3a596b37318b21db36aa5a5c839bae61be9ae2a3837c07cc072c020b74e1e45c","current",""
"backrooms_20260630_t0003528000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3528.000","3528.000","211680","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003528000_f000211680_w1024.jpg","417a94a6d6d70a324e8adc0a5561fa1912c1825ae7fc96c1b0027b71dadad4eb","current",""
"backrooms_20260630_t0003545000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3545.000","3545.000","212700","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003545000_f000212700_w1024.jpg","7d24cf7b84ae15455f8f4f3b301437120cbbd94da9531a11e59e3d945054c92e","current",""
"backrooms_20260630_t0004272000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4272.000","4272.000","256320","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004272000_f000256320_w1024.jpg","36870f00232ca483c21fd5721f002317c886fc445c5eb7612f79789dc992fe8d","current",""
"backrooms_20260630_t0004344000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4344.000","4344.000","260640","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004344000_f000260640_w1024.jpg","ec399d5632df0726dd2458b1f89d82ebdafd4ed6528b48e8e8203babc626d87a","current",""
"backrooms_20260630_t0004582000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4582.000","4582.000","274920","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004582000_f000274920_w1024.jpg","9927f36ec4b28381570c9ce5a48a348c85fa160b063b42779cf34becc7f05912","current",""
"backrooms_20260630_t0004592000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4592.000","4592.000","275520","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004592000_f000275520_w1024.jpg","2ca46ca19437cd2890ef5ba77cfcf6d958bd1dba1db76c65297ae7e7bedb6384","current",""
"backrooms_20260630_t0004605000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4605.000","4605.000","276300","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004605000_f000276300_w1024.jpg","7ea1c53356f785339b3b3ca5ef5b9acbfc114d53d4bfe72efbe2efe110f4b2b3","current",""
"backrooms_20260630_t0004695000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4695.000","4695.000","281700","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004695000_f000281700_w1024.jpg","4484970937faa1d7e219d103f307a1dbf1ab90472f3d13462f189a2efa57da4a","current",""
"backrooms_20260630_t0004710000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4710.000","4710.000","282600","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004710000_f000282600_w1024.jpg","7b265a93987cbe90063224328465a549405908b87ad72926d5cb446890155c70","current",""
"backrooms_20260630_t0004730000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4730.000","4730.000","283800","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004730000_f000283800_w1024.jpg","09955cbfd0f42c46a4f57512d79244bb3cd8ccf1e07cc356061fa1e63d8c1279","current",""
"backrooms_20260630_t0001330000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1330.000","1330.000","79800","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001330000_f000079800_w1024.jpg","ee0bdff96f4e87b56f9d6f8578aaf15b7cbede8b0ab44489a880dc6f3e677b3d","current",""
"backrooms_20260630_t0001340000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1340.000","1340.000","80400","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001340000_f000080400_w1024.jpg","28d5b94f1d370eb6b69348f26b23468a3aae05d5905f34c1a5f26fad71b04bf4","current",""
"backrooms_20260630_t0004702000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4702.000","4702.000","282120","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004702000_f000282120_w1024.jpg","f4765c5f9d5a506fa4137c0545152223cfff3690fc472389565af531e9699e10","current",""
"backrooms_20260630_t0004707000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4707.000","4707.000","282420","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004707000_f000282420_w1024.jpg","ad3beaeb94cbd1581e1a2a7a5b73a273117dafcc6cdb2def576845ea4226751a","current",""
"backrooms_20260630_t0004714000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4714.000","4714.000","282840","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004714000_f000282840_w1024.jpg","fcce54a6335b8bbf0dc43d580b4b8b2cff284fc2c17e0ba795aea3d7f0e1d667","current",""
"backrooms_20260630_t0004722000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4722.000","4722.000","283320","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004722000_f000283320_w1024.jpg","d4c19df0f28b452370bf0ca7ae7aa08b1f4d26851594ae631ce57a577e31066f","current",""
"backrooms_20260630_t0004735000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","4735.000","4735.000","284100","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0004735000_f000284100_w1024.jpg","86701ada6a1814b9de61351928e50ecf6369adadd1161ea4d065aaab91f8009e","current",""
"backrooms_20260630_t0001329500_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1329.500","1329.500","79770","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001329500_f000079770_w512.jpg","e1435def80c6f1aac2fcd48f17eb6eb8b329f70bb4a9fc646db32fb5c7d728aa","current",""
"backrooms_20260630_t0001332000_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","1332.000","1332.000","79920","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0001332000_f000079920_w512.jpg","4a1e38530df009154fcc7b628d2d1e31d9da8c92ee7af9b7934fd22db2fa0e0c","current",""
"backrooms_20260630_t0000042600_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","42.600","42.600","2556","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000042600_f000002556_w512.jpg","26b0309171420e44d2ec5fe941d03ce00e00d9b3af764654e174c9928aaafcc2","current",""
"backrooms_20260630_t0000117500_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","117.500","117.500","7050","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000117500_f000007050_w512.jpg","3f0bfbfe1c336e1209dc8e1bcdec8c107c3953445c9eed93b76f3514668b9c67","current",""
"backrooms_20260630_t0000314950_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","314.950","314.950","18897","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000314950_f000018897_w512.jpg","8f32c2eb727c18162a15bc7f506b5c456fbbf54563cdef4eeadceafdd26b467b","current",""
"backrooms_20260630_t0000347500_w512","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","347.500","347.500","20850","512","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0000347500_f000020850_w512.jpg","174dfa37bbceec8e8c132d564df245af6f2a7427f7f1d234411b48eea067e426","current",""
"backrooms_20260630_t0002084800_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2084.800","2084.800","125088","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002084800_f000125088_w1024.jpg","44792a90f6086ef5cc0e26411e8585643d039d68265a8b87dcfc29ed7e131e20","current",""
"backrooms_20260630_t0002097000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2097.000","2097.000","125820","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002097000_f000125820_w1024.jpg","176b642d24c37f9de6c6fccb58662f45e4481365e4ffa4d1e8d04e124aa0564e","current",""
"backrooms_20260630_t0002121000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2121.000","2121.000","127260","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002121000_f000127260_w1024.jpg","ded3ea8af98f4ea64b3dd01fdfc98c49e470bf52778ddda23e50058b31f93238","current",""
"backrooms_20260630_t0002193500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2193.500","2193.500","131610","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002193500_f000131610_w1024.jpg","3d745daa6682cf11090dbaf99627e3ac5e55cd1a1b8555da923ef831e7435b8c","current",""
"backrooms_20260630_t0002201000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2201.000","2201.000","132060","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002201000_f000132060_w1024.jpg","bca7a479a4358c61e3a4d072f598921dc6d180f39742e59ae7e1f4e6f38dc24d","current",""
"backrooms_20260630_t0002214000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2214.000","2214.000","132840","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002214000_f000132840_w1024.jpg","2b0550d3e5b5bd26a60e0ce2f6173d68c7b5ba20b6bdb568aaa3b2bde2edfbf9","current",""
"backrooms_20260630_t0002225000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2225.000","2225.000","133500","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002225000_f000133500_w1024.jpg","e44fac12744175049c742cb0a7084f297a7f95dee14f1557524d831f37e2e5a9","current",""
"backrooms_20260630_t0002245000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2245.000","2245.000","134700","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002245000_f000134700_w1024.jpg","6d1b518bc847c2a7d4a0b2e4f37066cdfe20625cb4999a8a557f357951e0c919","current",""
"backrooms_20260630_t0002260000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2260.000","2260.000","135600","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002260000_f000135600_w1024.jpg","37c203c3a58cee74b071847ef2084cfab48719ce22eb7acdce066dcae7fe9dd7","current",""
"backrooms_20260630_t0002086000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2086.000","2086.000","125160","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002086000_f000125160_w1024.jpg","7cad5b6d899db52fb34fed1f55024e28fbc5c13551147f219ca1cd3cf45e2ca3","current",""
"backrooms_20260630_t0002088000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2088.000","2088.000","125280","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002088000_f000125280_w1024.jpg","6ae640b9ac7bcb3d3288943b3bf2c1e07e802bafb985c2d35c61a3436e67bcbc","current",""
"backrooms_20260630_t0002090000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2090.000","2090.000","125400","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002090000_f000125400_w1024.jpg","74f158be03eeabe557caa0e9b5c5320d1a9a5ac02c2b8e52f3226e3c1d6976f4","current",""
"backrooms_20260630_t0002092000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2092.000","2092.000","125520","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002092000_f000125520_w1024.jpg","19ab29081184bc0fe6ae81e807b4472eb172b1d6495a8ec4a3c89a2092adfee5","current",""
"backrooms_20260630_t0002094000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2094.000","2094.000","125640","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002094000_f000125640_w1024.jpg","22eee1031de17bb02cd9871e37a3854cf84b527e94442724e180f1e978036565","current",""
"backrooms_20260630_t0002096000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2096.000","2096.000","125760","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002096000_f000125760_w1024.jpg","5b2dc8fe6bdc773e899a2cfad8c4d10405652f24360bb0e43731cf6345f542af","current",""
"backrooms_20260630_t0002188000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2188.000","2188.000","131280","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002188000_f000131280_w1024.jpg","1810b16a00a95015ff036d6555b432c83d77165b76f8227bedca20160aba1e75","current",""
"backrooms_20260630_t0002190000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2190.000","2190.000","131400","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002190000_f000131400_w1024.jpg","38b045c15fbdb072f779052ac31c2f83ac8942446ab48e0496c55eac5709a7f9","current",""
"backrooms_20260630_t0002192000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2192.000","2192.000","131520","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002192000_f000131520_w1024.jpg","cafd6028bc1fe6147f73b8965413cedf9ae590560d26f94ade0df321f7680c46","current",""
"backrooms_20260630_t0002194000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2194.000","2194.000","131640","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002194000_f000131640_w1024.jpg","ece3967fab2bb4757c9ee401c7669f1693501c40caa83276cbd580d0eb999cb2","current",""
"backrooms_20260630_t0002196000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2196.000","2196.000","131760","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002196000_f000131760_w1024.jpg","55223a2eaffba29ccef9361c1a2c9f97e323c62288856eb7bbe3355f64cc7ef4","current",""
"backrooms_20260630_t0002198000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2198.000","2198.000","131880","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002198000_f000131880_w1024.jpg","1c6c12541e52019cb2ffc79924f20421434868cba6be97963793646bbb462837","current",""
"backrooms_20260630_t0002297000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2297.000","2297.000","137820","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002297000_f000137820_w1024.jpg","e666f41a1b2fa81960bbf8377812dfaf1454d73cca3b791f47d9460af9486134","current",""
"backrooms_20260630_t0002300000_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2300.000","2300.000","138000","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002300000_f000138000_w1024.jpg","3687cf0bf56cca45f19c6e3c2f78b6160d1a0fb401f411321cb6c27b157f9c63","current",""
"backrooms_20260630_t0002336500_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2336.500","2336.500","140190","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002336500_f000140190_w1024.jpg","73bbb649cbf257409764c56366e6c678af8c19a63bc6ebaa5636430a5eafc115","current",""
"backrooms_20260630_t0002341900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2341.900","2341.900","140514","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002341900_f000140514_w1024.jpg","f00ad85279134cb06fcc1be55dd1b3a7bacf4fabd4bfc45af5e98a1290a63d38","current",""
"backrooms_20260630_t0002342800_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2342.800","2342.800","140568","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002342800_f000140568_w1024.jpg","12bf2195c4446ff602c0d7e19e71a04384dcbd3cc3e3d22936d7105a337abfbe","current",""
"backrooms_20260630_t0002344900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2344.900","2344.900","140694","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002344900_f000140694_w1024.jpg","76bbeb13ba23c050ef96478135eb08439bc05025a7aaf8669d66ddffd18a5772","current",""
"backrooms_20260630_t0002346300_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2346.300","2346.300","140778","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002346300_f000140778_w1024.jpg","286f171ab93ecf093145ac40eca1144d041fee6a92a05065c1b0a2f5f2293328","current",""
"backrooms_20260630_t0002348200_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2348.200","2348.200","140892","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002348200_f000140892_w1024.jpg","3dd60c66580061191da63b497074c8389878d2d3676bf41073813d275446cf55","current",""
"backrooms_20260630_t0002350800_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","2350.800","2350.800","141048","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0002350800_f000141048_w1024.jpg","1e95cb5def007af0336a58772c60a65c0febe0e46e63f78a2196a3b3c5b7e291","current",""
"backrooms_20260630_t0003502200_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3502.200","3502.200","210132","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003502200_f000210132_w1024.jpg","5383e5c2352175b8d456b6e52860fe61d4a8d5411a10772e5102355b339773e5","current",""
"backrooms_20260630_t0003505900_w1024","backrooms_20260630","inputs/2026-06-30 00-23-03.mp4","3799793770","1783226578494110600","60.000000","3505.900","3505.900","210354","1024","source_frame","exact_frame","","","","outputs/06_analysis/source_assets/backrooms_20260630/frames/src_t0003505900_f000210354_w1024.jpg","b7be72cc9f8f23f749bbf85cf9ffc1d69fb4620605ab64d76096cc961a92ff79","current",""
